id,name
46699,PHIP
13932,LCMT1
46700,OPRD1
13931,LIN54
13935,ATRIP
13939,IGLL1
46711,DPH5
46715,CAPN6
46717,ARAP1
13950,MRPS21
46720,LY96
13954,RNPEP
46729,YWHAQ
46732,APPBP2
46737,ZNF324
13971,CCDC50
46739,JADE3
13975,GLI1
46744,KATNAL2
13981,ECM1
13986,ZC3H3
13987,FCHO2
13989,DLK2
13990,PENK
13994,CRAMP1
46763,ZNF304
46764,KCTD12
13996,SLC39A1
46765,METAP1D
46767,LRCH3
46768,DYM
14007,COQ3
46776,PMEL
14014,CDK6
46782,CPNE3
46784,RAD17
14018,SPARC
14019,LRFN5
14021,MAF1
14024,UBE2O
14025,DCLK3
14026,RBBP8
46796,HGFAC
46797,GPR63
14029,LRWD1
46799,TSSK2
14032,SFXN4
46801,SCNN1A
46803,C5orf51
14039,MVP
46807,PPP2R5C
46813,SPAG7
46816,SLC30A8
14052,DNASE1L1
14058,TMCO3
46829,TRPV6
46830,CPN1
46833,MCOLN1
14067,COLCA2
46839,NDUFS1
46844,CORO1A
14077,CDK5RAP1
14084,SLC6A3
46854,CD164L2
46857,ARF5
46862,UCHL5
46864,GYPE
14097,CLSTN3
14101,UNC80
46870,RPS17
14107,MAF
46877,PMP22
46879,CRBN
46881,RIDA
46884,NCR1
46897,PRDM11
46898,TGFA
46901,RC3H2
14134,RNF167
46905,SBK2
46908,CNTRL
14142,ZNF442
46912,NUDT16
46913,COPS3
14149,BMPR2
46935,PHKG2
14169,NUP155
46937,BHLHE22
14175,FGF9
14179,VPS50
14181,NAT8
14184,CORO1B
46953,CEP70
46955,LRRC45
46956,CHAT
14188,HYDIN
46958,TALDO1
14190,NDUFA5
46960,TRIP11
46962,MPST
14197,DCTN3
46965,TSPAN13
14204,CTNNAL1
46972,NLRC4
46975,HAUS5
14210,ARHGAP18
46983,GCLM
14216,ATP7B
46985,AIF1
14217,CAMKV
46987,KLHL9
14221,SCN4A
46990,ZNF33A
14225,LEPROTL1
46994,BBS7
14231,POU3F3
14234,WBP11
14244,PSMC3IP
14249,CD82
14256,TJP1
14267,STK16
14275,KCNK9
47049,ADCY6
14285,MN1
47055,DNASE1
47056,S100A16
47058,EZR
47063,TTC22
14296,NMT2
14301,ZNF181
47072,TBC1D24
47080,RBM15
47081,HGSNAT
14314,RBM47
14312,TADA2A
14317,RPL5
47096,CBLN1
14330,MOB3A
47098,SLC12A2
47099,FAM3B
47101,MBP
47105,PSMD10
47106,TXNRD2
47109,ZNF536
14346,MYDGF
14347,EIF2B1
47117,BOLA1
47120,SMAD9
14355,DUS1L
47124,CYP2C8
14359,ZBTB4
47127,UCHL3
47129,NFATC2IP
14363,ZBTB22
47132,NTF3
47137,EXOSC8
47139,TMEM45B
47142,AIG1
14375,CENPF
47145,TOR1AIP1
47152,VTA1
14385,RAP1GDS1
47156,WDR76
47157,HNRNPH3
47158,NDEL1
14388,ZNF266
14395,C19orf33
47172,SLC35B2
14405,GABRB3
47174,PKIA
14410,AHCY
14420,PLCH1
47188,KLHL34
47191,PIK3R4
14426,ZNF776
47197,FGF8
14431,ATP2C1
47201,STT3B
14434,AIFM1
47203,ZNF280C
14439,ARFGAP3
47209,NDUFA4
14446,SYT17
14448,PGGHG
14449,ICAM1
14454,SMARCE1
47226,HELLS
47230,ATP5PO
14468,AKAP17A
47237,SCN1B
14473,CUL7
47243,KRT24
47248,CAPSL
47254,MAPK8IP1
14489,DAG1
14490,VEGFA
47261,TUBA3D
14495,SSH3
14496,SLC11A2
47265,STRN4
47270,COL6A2
47273,SLC25A34
14508,NAV3
14509,HERC3
14514,MRPS36
14516,PPIL1
47286,RUVBL1
14528,SLC2A5
14529,ZBTB34
47297,RGPD4
47300,RHOB
14532,SH3BP4
47302,FBXO46
47308,ZNF227
14541,SLC25A44
47315,PMCH
14550,STMN1
14554,CTBS
47323,TGFBRAP1
14556,ARTN
14559,TTC7A
14560,TUB
47329,NR1H2
14564,MFSD6
47338,IMPA1
14572,CENPW
47342,SLC35C1
14575,FAM78B
14576,MYRIP
47343,CLPTM1
14580,NIPAL1
14581,KRTAP11-1
14582,C12orf29
47356,RPE
47361,PJA1
14599,ARHGAP45
47367,PTPN18
14603,AVPI1
14604,CFDP1
47379,EHHADH
47381,ARID2
14613,CREB5
47386,PFN1
47394,TNFRSF21
14628,CETN2
47396,WDR46
47407,FLAD1
47409,CELA2B
47411,CENPA
47413,ELOF1
47415,SNTB2
47421,ZNF121
14654,NUMB
47423,MXD3
14663,ZCCHC4
14665,GRIN1
47439,AGTR2
47440,EIF2B4
47443,LMO3
14677,SLC9A8
47446,SF1
47447,DAAM1
14685,PPARGC1B
47455,NPHP3
47457,RHOT2
14690,EML4
47459,SMC3
47469,CMPK1
14707,MAMDC4
47475,TNFRSF8
14711,SH3TC2
14712,TBX15
47482,PPIL2
47484,PTPRCAP
14717,SH3BGRL3
14718,RPGR
14721,CKAP4
14723,MADD
14725,LRPPRC
14727,NR2C2AP
47496,TSC22D2
47495,SAMM50
47498,TNFAIP8L3
14731,ACAD9
47503,STARD13
47506,FBXO36
14739,ZNF177
14743,PIK3R1
47513,DAB1
47514,VDR
47516,CXorf58
47517,MFSD5
14754,TRIP12
14756,NOL6
47527,BCL10
14761,ABCC12
47531,WDR54
14764,IL6ST
47533,NECTIN4
47535,KREMEN2
14769,NDUFA13
14770,CDSN
47541,SLC37A1
14777,STK11
14781,SCRN1
14787,ANXA9
14792,HDAC6
14793,KLHL40
47568,LAMP2
14802,ANGEL1
47574,NHP2
14806,DOCK2
14810,DUSP28
47578,TTF1
47582,BIVM
47583,NEDD9
14817,OR2Z1
47593,PLD4
47597,SCEL
47604,ATL3
14838,SPTBN1
47608,HLA-DOB
47610,BAX
14842,MCM7
14843,PYGM
14846,PICALM
47617,EXOSC6
14851,MED24
47622,SEC24B
14854,GABPB1
47624,KIF20B
14856,ABAT
14864,CORO2A
47632,FCER2
14866,MPND
47634,POFUT2
47636,KIR2DL4
47640,CRK
47642,GRTP1
14874,HBP1
14876,PLCZ1
47645,THBS3
47648,MYH2
14888,PANK2
47661,ATRAID
47662,TMEM230
47664,ANKRD37
47666,GRIK5
14900,POLR3F
47673,COTL1
14905,ZNF726
47675,PNMT
14917,ZNF34
47686,IL27RA
14921,INTS13
14923,CYP26A1
14928,ZNF507
47697,IRAK1
14932,RETSAT
14933,NINJ1
14940,STEAP1
14941,LMLN
14945,IBTK
47716,ROS1
14950,RABEP2
47720,EBNA1BP2
47723,DENR
14957,KLF5
14962,CFAP52
47731,GNB1
14965,MAPK13
47737,ARL4D
14974,RAB11FIP5
14975,ARPC5L
47746,MDN1
14979,FKBP3
47749,PIK3CA
14982,ZBTB21
14983,KRT1
14984,LIN7A
47756,DDX55
47757,TRIP13
14993,PIGO
47763,TOP2A
47771,CHRM4
47776,STK10
47783,RFC3
15019,BAG1
15024,RPS25
15031,SCIN
15034,ALKBH2
47802,PLLP
15040,FXR2
47820,UBXN2A
15054,MSRB3
15056,KCNJ9
15061,MAP3K8
15065,KCTD17
15067,TBX20
47836,PIGZ
47838,IFNA21
15076,KLK11
15079,NME8
15084,HYPK
47853,ALDH18A1
15092,CFAP53
47862,PSMD6
15097,GSS
47871,EDRF1
15104,RBM24
47872,SEC11C
47874,API5
15106,PACRG
47879,CYP26C1
47881,EAF2
47883,DES
15115,GMNC
47889,FBXO34
47890,NUP98
15123,ZNF212
15124,EIF3E
15126,LPCAT4
15130,CARS2
15132,ARNTL2
15135,SLC38A2
47907,FOXRED2
15141,RGS5
47911,CA11
15146,AMD1
47916,GYPC
47922,RBCK1
47927,NAPB
47928,IFT140
15161,PDGFC
47931,CHCHD10
47938,CYB5B
47941,CYP24A1
47943,TSC1
15176,IFT80
47946,CWC25
15179,STK36
15186,SSUH2
15192,SSTR3
47964,VPS16
15198,ZDHHC18
15201,PGR
15202,WASF3
47971,TDP2
47976,HIC1
15208,MED12
47979,BMP7
47980,SFTPC
47983,PRPH
15221,ACVR2A
15223,DNM2
47991,PNLIPRP1
15227,ZNF292
15234,PRR19
15235,IL20RA
48009,DDX43
15242,RMND5A
15241,SMYD1
15244,PTPN22
48010,CSF3
48015,TNFRSF1B
48018,DPYSL3
15251,DCAF17
15252,HSD3B2
15253,NUAK2
15256,CCIN
15257,SNRPD3
15260,CYCS
15262,PTPRF
15266,CXCR6
48040,GTF3C1
15272,RUSC2
15276,LYPD2
48045,RPS24
48044,KYAT3
48049,SRBD1
15283,CCDC88A
15284,DCN
15286,UBE2G2
15287,KHDC4
15289,ZKSCAN5
48059,ADAMTS3
15291,ROR2
48067,ERCC3
15299,NKIRAS2
48072,KCNJ3
15308,CA4
48078,CORT
15312,FZR1
15313,TRAK2
48087,LAMP5
15320,CEP57
48093,CRNN
15326,CDCP2
48094,TLK2
48097,SSNA1
15332,CTSO
48102,NME6
15346,PNISR
15349,HRNR
48118,SUN3
48120,PTP4A1
48123,SERPINB5
15358,PCYOX1L
15360,SORT1
15364,AP4E1
48137,NRROS
15371,TLR6
15372,NOP9
48143,INSRR
48144,BIRC8
15379,PSMF1
48147,PMEPA1
15387,ETS2
48157,AFAP1L1
15391,KPNA3
48162,KCTD14
48166,SLC17A4
15398,TLL2
48169,CDC14B
48171,HAO2
48172,ANXA2
15408,SRSF9
48180,TAB2
15415,SLC25A37
15420,GSPT1
15424,ARL1
48194,CX3CR1
15428,RPL27A
15430,TUBA1A
48198,SPECC1
15431,ESYT1
15433,PKM
15438,PSMA1
15440,ZFYVE9
15443,PLEK2
48211,TNFRSF14
48213,RPS27L
48216,STAU1
15451,DAB2IP
15452,CYP2S1
15455,ITGB1
48223,PERP
48224,STARD10
48225,AKTIP
15457,PRRT2
15462,HJURP
15464,NEIL1
48234,PGAP3
15470,PROK1
48239,GAS8
48244,ERBIN
15478,FAM98B
48248,VPREB1
48249,DRD1
48250,PHLPP2
48254,SLC22A18
15488,MOB3C
48257,ARHGEF35
48261,LRTM1
48263,RSPRY1
48264,BAZ1B
15500,ANGPT2
15504,EIF4A2
15505,YAP1
48273,BTF3
15511,TMEM19
15512,PF4
48281,SNRPD2
15517,USP36
15519,CSDC2
48289,CELF1
15528,FAM214B
15530,NEK9
48303,MTOR
15536,WDR25
48306,ZCCHC24
48307,LRP2
15538,SUPT4H1
15541,CCDC115
15539,FMNL2
15543,MLH1
48311,POLR3B
48312,DCK
15542,SLC26A2
48315,WDR37
15548,RFC5
48314,UBE2D2
48319,ROR1
15554,FZD1
15556,RBKS
15567,GEM
48336,ZNF581
15569,ADORA1
48339,DHDDS
15572,XRCC2
48340,NR4A1
15573,VWA8
48344,CA3
15579,CWF19L2
48348,SET
15584,ZBTB11
48353,MLF2
15587,ARHGEF1
48369,PNLDC1
48375,FGFR1
15608,ENTPD6
48377,THAP7
48378,LEPR
15611,CLDND1
15612,SUMO3
48384,TPR
15617,RAB3IL1
15619,NPRL2
15623,NCOA3
48392,PHKA2
48393,CHEK2
15628,TECPR2
48408,SAT1
15641,UMOD
48416,EMC8
15649,SCYL3
15650,CH25H
48420,APOBEC3B
48426,RSL24D1
48427,ETS1
15662,PIAS4
48433,POTEG
15667,HOXB1
48436,STRADB
48437,COL12A1
15669,TSPAN14
48440,GSTCD
48442,TLE1
48444,MYOC
15680,KLK10
15682,SCOC
48454,BECN1
15687,NGB
15694,FOXS1
48465,KCNT2
15701,LRRC40
15702,CTNS
48470,RPL24
48469,RNF20
15705,TTBK2
48483,KIF3B
15723,OSBPL3
15724,ZNF746
48493,PARVB
48495,ITGAX
15728,CMSS1
15731,BCKDHA
48499,OR5K2
48503,EXOSC5
15735,CCL1
48504,SDR16C5
15740,PPP1R2
48508,ZNF559
48510,MSH4
48522,ARL4A
15755,FANCF
48529,DCUN1D3
15764,RBM38
48533,GP9
15767,REXO4
48540,EIF4A1
15777,NOC3L
15779,CDCA7
48549,PEX14
15784,EIF3A
15785,MRPL27
15786,TNFAIP8
15795,ATOH1
48566,MRPL32
15798,SLC7A10
15804,GRB10
15810,LILRB2
48579,APH1A
48584,CSMD3
48585,BRMS1L
48587,MLF1
15819,TJP2
15822,SLC6A16
15824,LEO1
48598,P3H1
48605,GDI1
15838,TMEM53
48607,ADM
15840,TESK1
48609,MYNN
48610,DUT
15844,MST1
15845,TUSC1
48614,XRCC1
48617,FAM71E1
48618,ZDHHC4
48619,PCM1
15853,APOL1
48623,TJP3
15856,HSPB6
15855,RASGRP2
48635,FBXO16
15868,GFER
15869,EMX1
15871,ZBTB17
48640,SCARB2
48642,TMPRSS4
48646,MCM3
15887,IKBKB
15889,HSPA14
15894,DSG2
15898,ABCE1
15901,UCK1
15903,DBF4
48676,AAMP
15908,PQBP1
15919,BLOC1S1
48688,GPR146
48690,DUSP23
15929,ANO10
48700,IRF2BP1
15938,SIGLEC8
48709,HOXA10
15942,AURKB
48715,EME1
15947,OR5K1
48716,ZIM2
48720,KLK7
15959,CDC34
48729,EIF4A3
15962,CATSPER2
15964,HIF3A
15966,YIPF4
48741,AFF2
48744,RSPO2
15978,FCHSD2
48752,ALKBH4
48753,NOS1
48755,NPNT
48762,RTP1
15997,PA2G4
16001,CCDC117
48770,COQ8B
48776,BST2
48777,LEAP2
48778,CARD14
48783,SLC25A16
48789,CITED2
16022,C20orf202
16031,ALG8
16035,PYY
16036,ARFGEF2
16038,SLC12A9
16041,ZNF574
48810,COX6C
16045,ZBED8
48816,TPBG
16056,CDKN3
16059,VPS35
16060,CYLC2
16066,TMEM87B
48835,ZNF589
48839,ERCC5
48840,GZMM
48844,RERE
48846,RXRG
16080,KAT2B
48851,DDX39B
16083,ZZZ3
48852,CD300LF
48856,MICALL1
48859,SLTM
16091,HOXA1
16093,MAFA
16094,TMX1
16095,DST
48864,GRHL3
16096,DERL1
16098,SH3BP2
16104,PRKCA
16106,SERINC3
48875,ESR2
16109,HOXB13
48878,IRF7
48880,COX4I1
48886,TERT
16119,OR2T33
16122,FOXF1
48893,PIM2
48896,PPFIA3
16144,TMTC1
16147,HPS5
48917,ICOS
48921,ZBTB16
48923,ADGRL2
16157,PIGX
16163,ATP5MC1
16164,CXorf38
16166,SBF1
48935,S1PR2
16167,GPX6
16169,ABCA6
16173,PPM1B
48946,ULBP1
16179,PRKD3
48948,DCXR
48949,CHRNB4
16183,NPEPPS
16191,SAC3D1
16192,STAC2
16194,UNCX
16201,TSGA13
48971,MAGEC3
16203,MINDY2
16206,CLSPN
16208,BRAP
16209,GPRC6A
16210,BTN3A1
48978,OASL
48980,AKT1
16213,WDR86
48983,EDA
48984,DYNLL2
48995,LGI1
48998,APC2
49001,RACGAP1
49005,MAP3K20
16241,DAZAP1
49009,ID3
49011,ZNF506
16245,IL12B
16247,ZDHHC7
16248,CLCN7
49018,ATP13A4
16250,XAB2
16251,TAF7
49028,DUSP13
16261,THAP2
16266,PDZK1IP1
49040,RNF130
16273,GH2
16280,EBF1
49051,SLC25A38
16284,ATG2A
49054,HS3ST3A1
16287,TBCCD1
16288,PGGT1B
49056,PAPSS2
49062,FKBP7
16298,CHIA
49067,HSPA8
49068,PIGU
16301,CACNA2D2
49071,C6orf62
16311,EXOSC1
49080,EIF5A
49085,CXCL13
16320,SRP19
16321,TTC7B
16322,NOG
16323,SARS2
16324,MMP16
16327,RARRES1
16332,NME5
16336,MAGEC1
49106,C1orf112
49110,SLC35A2
49114,PGPEP1
49119,CCR9
16354,CRISP1
49125,LARP7
49128,BNIP1
16360,ZNF2
16364,MRPL20
16369,SPAG9
16371,CDCP1
49142,KCTD21
49153,OTUB1
16386,CFAP298
49155,GPR65
16389,MRPL39
49161,LECT2
49164,UBE2Q1
16396,PHYHIP
49167,CLMP
49168,ZMIZ1
49169,TRIO
16402,LTA4H
49170,SPINK14
16405,DAPK3
49176,NAP1L1
16409,USP1
49178,DEPDC4
16413,HPF1
49195,ADAM32
49197,ZNF684
49200,ATP5PB
49201,CENPM
16432,CEP76
16434,HP
16439,SLC5A3
16444,HMGA2
16447,MORN5
16448,PSMA3
16450,AGPAT2
49221,RNF19A
49226,TRA2A
16459,DTL
16468,ESX1
49239,PRPF6
49240,LGI4
16472,TRAF3
49242,ITCH
16483,MPDZ
16485,RAB1A
16486,CLIC4
49257,ARHGDIA
16491,STX1B
16497,HAGH
49266,RPN2
16499,ITFG1
16501,BCHE
16502,CENPP
49269,ZSCAN9
49270,ZCCHC3
49281,RECQL5
16513,TNPO3
16515,PPP6C
16517,CPQ
49289,IGSF10
49294,IL10RB
16528,KCNN3
49303,TAF4
49307,RHOF
16541,RSU1
49311,MTMR11
49313,PPFIBP1
49314,AASS
49323,AOAH
16558,GMIP
16561,TSNARE1
49331,APPL2
49332,PGAM2
16567,RPL34
49340,NUMBL
49348,CES1
49350,ZC3HAV1
49351,SRP14
16596,RNF121
16597,CNGA2
16598,NET1
16599,PARP8
16602,ELOC
16609,SF3A3
16613,RBM25
16614,PRKRA
49383,NT5C2
49386,NRDE2
49388,OTX1
49390,SERINC1
49392,PKD2L2
16626,RGCC
49395,CCNE2
16627,TMEM184A
16635,FASLG
16640,ZNF184
49409,CTC1
16641,ABRAXAS2
16642,EVI5L
16644,PFKFB1
49414,SNTA1
16650,SLC7A14
16654,PTTG1
49427,PPP1CA
16660,SCAMP4
49432,MAGI3
16664,YBX2
16667,SURF1
49436,PRDM6
49441,ACLY
49445,DGKG
49448,ESCO2
49451,C1orf56
16688,GFRA3
16695,DPH2
16696,NEK7
49468,CIC
49469,NOL10
16701,ARHGEF25
49470,ACBD5
49471,HOXD13
16706,IZUMO1
16711,IL4I1
16712,CAMK1D
16713,SEC22C
49483,PSMA2
16718,FAM50B
16726,IFIT2
16728,KISS1R
16730,CCNE1
49498,VWF
16733,STXBP3
16735,SMCP
16737,C18orf54
49507,ZNF416
16739,RABIF
49511,RERG
16746,CABP4
16749,AREL1
49526,FADD
16759,AOC1
49528,ANKRD13B
16766,DHFR
49535,HIKESHI
16774,MASTL
16776,PIH1D1
49551,PRKAB1
49554,NDC80
16793,HOXB8
49562,EHD4
16794,VILL
16797,IRX3
16800,SLC17A1
49577,THRA
16815,DLGAP5
49584,INPPL1
49598,CEND1
49603,ARHGAP35
16836,MTF2
16838,NCAPG2
16839,NOTCH3
16840,ZNF676
16844,NAE1
49616,VWDE
49617,SAP18
49621,COMMD1
49622,STK39
16854,ZC3H14
16856,APOLD1
49629,SYT6
16865,SUZ12
49633,ENO3
49634,RNASE6
49639,SNX10
49641,IRF4
16874,HNRNPDL
16879,ISG15
49650,CCNL1
16883,EMID1
49652,OSBPL8
16885,FBLN2
49655,DGCR8
49658,KDELR1
16892,TUBAL3
49662,DLGAP3
49663,KHSRP
16896,TMF1
49667,NAMPT
49668,PHF7
16901,NDUFB1
16903,RRM1
16908,PPP1R3A
16912,PAMR1
16913,CCDC84
49682,FAS
49686,EFNB2
16919,ZNF771
49691,RNF113A
49692,C3orf33
49693,ARHGAP33
16926,AUH
49694,KRTAP4-2
49696,STEAP3
49697,PFDN2
16930,RRBP1
16931,ARHGEF12
49707,HIVEP3
16941,RAMP1
49720,CXCR2
16954,EPHB2
49727,CDX1
16962,TFDP1
49732,ABCC8
16973,IKZF5
49751,THOC1
16988,ASCL2
16993,SLC30A2
16995,BOP1
49769,ZKSCAN1
17003,BORCS7
49772,DCTN6
49780,HEG1
49783,MTA1
49785,FBXO5
17019,UQCRC2
17020,KIF12
49794,IFI16
49801,SRC
17036,SAP130
17038,GRIPAP1
17039,TBP
49807,RAB13
17043,CCBE1
49811,PCK1
17049,WFDC5
17053,SLC25A11
49830,ABL1
17069,BPIFA2
49841,FIBCD1
17074,GGA3
49842,CDCA4
17076,PLEKHG6
49845,CDC42EP1
49849,RNF11
49853,IL21
17087,RAB25
17099,TARS2
49868,LSM7
49872,FBXL18
17105,ZNF593
49874,F11R
49873,HOXB7
49879,MND1
17113,SGIP1
49882,PTMA
17116,ZNF780B
49885,SMC2
49891,ELMO2
49892,MATR3
17124,CEACAM19
17129,CLEC2B
49904,DDX51
49907,COPZ1
49910,INO80D
49911,NOTCH2
17145,EMC3
17146,DMRT1
17161,ZNF575
49934,HK1
49935,CLPB
49938,BTK
49946,NR4A3
49947,NUP188
17178,HSD17B1
17182,KRIT1
17185,SLC8A1
17187,ARL6
49955,UBE2E3
49963,CLCA2
49965,TRPS1
17203,KLK5
17204,DNAJC6
49974,FASN
49977,KRT7
49982,SNX22
17215,DNLZ
49984,ADGRG6
17217,MAB21L1
17222,DDB1
49991,GTPBP2
49992,NEDD4
17228,QRICH1
49997,P2RY6
49999,ROPN1L
50001,SOX21
17233,FKBP9
50015,MRPL43
50019,RRAS
17251,ICA1L
50023,FNBP4
17256,LRRC39
50025,TSLP
17258,VPS51
50029,SF3B4
50030,FBXO41
17261,SRSF6
50037,MYEOV
50042,ERH
17275,PLEKHO1
50047,CCDC7
50048,PCBP4
50049,DYNLT3
50050,NDUFS7
17284,KRTAP19-7
50054,LIAS
17291,FER
50060,IKZF4
17294,THUMPD2
17300,CS
17302,TVP23A
50071,FFAR1
17306,NFIB
50076,CELA1
50081,HMBS
17315,IRAK3
50089,SENP2
17326,BDKRB1
50098,PABPC1L
50104,MRPL24
50107,TBL1X
17341,TSR3
50111,HDLBP
17344,PPEF2
50122,ABCB6
50123,NLRP10
17354,MYOT
17365,KIT
17368,MYH14
50141,ZFC3H1
17373,NR2E1
50145,CDK18
17378,MRGBP
50152,PRKCSH
50154,SLC28A1
17391,TMEM208
17399,GNPDA2
17401,UBR4
50170,CENPL
50175,CD72
17409,NDST3
50178,SSX1
50181,MED10
17421,USP25
17425,OR5B2
17426,ACER3
50195,ALDH16A1
17428,TTC13
50198,GADL1
17430,PAK6
17431,TCP1
17439,FERMT2
17442,CDC42BPA
50212,RAB21
50217,PABPC3
50218,KIAA0355
17452,GNGT1
17459,EIF4G2
50227,UBA3
17464,ZNF688
17465,ZNF660
17466,NPAT
17467,PHF10
17468,PGM1
17472,AK6
17473,RANBP10
17475,CYTH3
50247,PTPRN2
50251,CD226
17484,ZNF430
17488,MRPS2
50261,ARHGAP11A
17494,RBP7
17498,RFX5
50267,YY1
50277,FAR2
50278,DCX
50280,TYMS
50284,UTP4
50286,EPS8L1
50287,NUP88
17521,GALC
17523,PARP1
17527,EXPH5
17530,PBX2
17531,DENND1B
50310,SVEP1
17546,HGS
50318,SRSF1
17550,FBXO3
50320,ODAM
50325,PRKCI
17558,RAB23
50327,FASTKD5
17560,ERMAP
17565,MS4A1
50334,HERPUD1
17570,MAP3K5
17576,PRR15
50347,FGR
17579,KDM5C
50349,LY6G6C
17582,NECAB3
17583,KLHL21
17590,ACTA2
17594,TMEM30A
50364,SLC4A11
50366,TRIM24
17598,VAV1
50368,ADGRA2
17599,ENPP4
17607,AIFM3
17614,C11orf54
50383,AHNAK
17615,L3HYPDH
17621,TRMT1L
50391,DIXDC1
50394,MED1
17629,PSEN1
17630,IFIH1
17633,CARM1
17634,MED6
17635,HIGD2A
17637,TWF1
17639,NUP93
17641,TOMM20L
17647,SLC35G2
50417,MAN1C1
17650,LMO1
50418,TLR1
17656,PPP4R3A
50428,SRPK1
17666,PHF5A
17667,MED18
17671,KANSL1
17676,ECD
50444,RSRC1
17680,TNFRSF18
17687,ATAD5
17695,TMEM109
50464,PKP2
17697,SDCBP
50467,MROH2B
17702,ATP6V0A2
17708,SLC10A6
17709,FOXK1
50476,NARF
17711,TUBB4B
50482,ITGB7
50484,MAN2B1
50485,CKMT2
50490,TCOF1
17725,TICRR
50496,MTRF1L
17728,NRBF2
50498,RPL17
17731,IQGAP3
17733,NSD1
17736,TNR
17741,MYBPH
17748,PSIP1
17751,EIF3J
50522,GNG11
50528,EIF4G1
17761,CDC7
17762,NDUFAF4
50532,ATP11B
17766,DOK6
50536,TMEM100
17772,ADNP
50541,DIP2B
17775,POLH
17777,MAEA
17778,ZNF264
50555,ARL13A
17789,ERN1
50559,IGF1R
17791,FCAR
50561,RMDN1
17798,AKIRIN1
50566,SUPT6H
50571,TSPAN11
50573,AFF1
17811,ELP1
50581,ARHGAP24
50582,LILRB1
50596,ADPRH
17830,NUP160
17834,PKD1
50602,ERC1
17838,PRX
50607,PCNT
17840,MOCS3
50612,SRGAP1
50616,PORCN
17850,ARHGAP27
50619,ARID4B
17853,FREM2
50623,FAM111B
17856,STXBP2
50627,CD40
50632,ELMOD3
17865,PNKP
17867,PLEKHB1
17868,SOAT2
50637,PTPN6
50640,IGF2BP2
17873,ARPC5
50643,LRRC15
50644,RBM10
50648,UBAP2L
17891,ALPI
17896,DRD2
50668,UMPS
50669,PPP6R1
17902,GPATCH2
50671,OGN
17905,DDX21
17919,IFNA2
50693,HOXB4
50696,CALR
50697,ART5
50698,CD164
17929,SOX9
50704,COIL
50705,PRND
17940,GMEB1
50709,UNC13B
50717,SLC26A6
50719,TPSAB1
17958,ADAM8
17963,ACTR10
50732,NPLOC4
50733,CTNND1
17968,WNT9A
17973,ULK4
17977,SNAI2
50751,SGPL1
50760,BCL2
17992,PADI3
50762,SDC4
50763,SHPRH
17996,CCNL2
17998,CAD
50768,PPP1R8
18010,MARK3
50779,SS18L2
50778,PTGES
18014,RASSF6
18015,PSMC5
18016,SIVA1
50788,PRMT7
50798,PHF21B
18031,NOP10
18035,ZNF334
50805,EIF3D
18040,UBE2L3
18041,LAMB4
18043,MKS1
18044,NFYB
18049,MAP2K7
50820,POLD1
50823,BCKDK
50826,GATAD1
18062,TMEM9
18065,PEX5L
18070,HNF4G
50842,ETFA
50844,ATRN
18079,ELP5
50847,ITGA2
18081,PRLR
50850,CNN3
50853,ARSJ
50862,FAM13A
50865,CD58
50866,IKBKG
18103,CSNK2B
18105,LONRF3
18107,TRIM54
18110,NUBP1
50879,COA3
50885,BIRC3
50888,ENO1
50892,CLEC16A
50895,PCMTD2
50897,S100A2
50900,ANKRD22
50902,SEMA4G
18137,USP7
18138,RBFOX3
50907,B4GALT5
50908,FAM187B
18139,CBX5
50910,OR8B8
50913,USP9X
18152,TMEM59
18153,ISM2
50923,ANLN
50926,TMTC2
18159,PKN3
18161,FAU
18162,JAK1
50929,PLA2G6
18164,STEAP4
50933,TINAGL1
18167,MX1
18172,NRIP2
18177,METTL6
18178,PSMG1
50947,ALOX15B
50951,DPYSL2
50954,ZNF17
50955,WAPL
50958,LARP1B
50965,BEGAIN
18201,PLOD2
18205,OTOF
18207,TC2N
50975,CENPH
18216,CHMP7
18217,INPP5B
50987,MITF
50988,ZNF519
50990,TAS1R1
18232,NDST2
51004,DDIT3
18243,GJA1
51014,BEND6
18247,PPP1R32
51018,CHORDC1
51022,ANGPTL1
18256,MT1X
18260,FAIM
18261,PDE4A
51031,TAF1L
18263,EYA3
51035,NLK
51037,HSP90AA1
51040,HTR3D
51043,SLC7A2
18278,STK17B
51047,MARK1
51050,PSMC1
18286,TTC37
51058,KIAA0408
18292,SHARPIN
18295,CDK1
18296,NEUROG2
18299,ST14
51068,NBR1
18303,RAF1
18308,KDM5B
51079,NFKBIL1
51089,PAPOLG
51094,DAPL1
18329,AGA
18331,DKC1
51099,AZIN1
51101,LPCAT1
18337,YES1
18339,TMEM51
18340,RNPS1
18341,AADACL2
51110,PHF23
18345,E2F3
18349,RTN4RL2
18350,SPAG8
51125,SEC23A
18361,CAPZB
18364,SORL1
18369,GSTP1
18375,B3GNT2
18376,RAD50
51143,POLR1D
51147,CSNK2A2
51148,ABHD18
18380,TP53AIP1
18381,TOMM20
51153,NBL1
51160,TAF3
18393,LTC4S
51166,PRKD2
18399,DDX1
18401,GPS2
18403,RIOX2
51172,HCFC1
51175,ATP6V1A
51177,RPS6KL1
18412,TBC1D16
18416,ERC2
51186,MANF
51187,NPTXR
51196,GOSR1
18429,SKP2
18431,TIMM44
51201,F2RL1
18434,CTTNBP2
51202,USP12
18436,PSMB4
